dataset,image_number,image_name,bndbox,labels,img_shape
Others,568,j62-1.jpg,"[[1266, 171, 1406, 202], [1968, 136, 2106, 195], [1604, 178, 1622, 192], [1521, 152, 1536, 169]]","[2, 0, 1, 1]","['2964', '431']"
Others,403,j174-3.jpg,"[[1676, 193, 2569, 249], [1224, 197, 1414, 245], [1443, 201, 1552, 235], [761, 220, 1078, 283]]","[2, 2, 2, 2]","['2834', '515']"
Porosity,2101,s87-3.jpg,"[[1556, 199, 1610, 246]]",[1],"['2650', '515']"
Others,637,j86-3.jpg,"[[1344, 187, 1489, 239], [951, 154, 973, 181]]","[0, 2]","['2818', '448']"
Others,383,j169-1.jpg,"[[815, 196, 901, 218]]",[2],"['1287', '322']"
Porosity,881,6054-009346-1.jpg,"[[1343, 283, 1382, 308]]",[1],"['3048', '850']"
Others,535,j52-1.jpg,"[[2432, 234, 2810, 265], [2100, 241, 2186, 267], [966, 228, 1069, 249], [771, 221, 940, 241]]","[2, 2, 2, 2]","['2925', '439']"
Slag,2209,s20-2.jpg,"[[2024, 243, 2201, 297], [1014, 243, 1267, 294], [1296, 231, 1533, 281], [1570, 240, 1700, 290]]","[2, 2, 2, 2]","['3033', '595']"
Porosity,1011,6054-031433-1.jpg,"[[1198, 277, 1232, 296]]",[1],"['2982', '1252']"
Others,108,6054-011949-1.jpg,"[[2272, 186, 2363, 214]]",[2],"['3010', '812']"
Porosity,884,6054-009404-1.jpg,"[[2736, 401, 3015, 442], [1471, 500, 1509, 532]]","[2, 1]","['3492', '1365']"
Others,5,6054-001180-A1-1.jpg,"[[950, 267, 1037, 301], [153, 301, 747, 341]]","[2, 2]","['3039', '859']"
Porosity,2055,s73-2.jpg,"[[666, 273, 684, 291], [859, 254, 890, 283]]","[1, 1]","['1808', '427']"
Porosity,726,6054-002156-2.jpg,"[[485, 440, 539, 460]]",[2],"['3041', '847']"
Porosity,1788,h98-2.jpg,"[[1415, 228, 1434, 247]]",[1],"['2888', '502']"
Slag,2273,s9-2.jpg,"[[2569, 91, 2650, 122], [2316, 98, 2347, 129], [903, 168, 1015, 200], [649, 184, 738, 211], [111, 186, 559, 221]]","[1, 1, 2, 2, 2]","['3018', '400']"
Porosity,1944,s31-2.jpg,"[[1177, 180, 1204, 208], [1669, 121, 1748, 146]]","[1, 2]","['2927', '484']"
Others,393,j17-2.jpg,"[[2637, 103, 2745, 138], [1867, 96, 1999, 169], [450, 357, 472, 372], [466, 413, 497, 436], [1654, 179, 1749, 210], [2345, 125, 2544, 155], [3056, 42, 3077, 62]]","[2, 0, 1, 2, 2, 2, 1]","['4818', '597']"
Porosity,1239,h147-2.jpg,"[[606, 206, 626, 227]]",[1],"['1215', '380']"
Porosity,1427,h205-1.jpg,"[[336, 160, 372, 185]]",[1],"['2140', '412']"
Porosity,2047,s71-2.jpg,"[[864, 333, 888, 355]]",[1],"['2497', '424']"
Porosity,1535,h240-1.jpg,"[[1592, 242, 1748, 279]]",[2],"['2389', '408']"
Others,143,6054-035503-1.jpg,"[[1205, 209, 1290, 239], [1309, 215, 1383, 247], [1437, 219, 1491, 232]]","[0, 0, 2]","['2598', '767']"
Porosity,1642,h52-1.jpg,"[[669, 225, 686, 243]]",[1],"['1187', '460']"
Porosity,1436,h208-1.jpg,"[[919, 285, 955, 318]]",[1],"['1353', '478']"
Porosity,753,6054-002828-A1-1.jpg,"[[1028, 263, 1052, 283]]",[1],"['3031', '811']"
Others,344,j157-1.jpg,"[[589, 316, 1116, 369], [2173, 377, 2273, 420]]","[2, 2]","['2883', '533']"
Others,224,j116-2.jpg,"[[546, 146, 674, 179], [2731, 334, 2755, 357]]","[2, 1]","['2895', '459']"
Slag,2150,6054-002828-3.jpg,"[[890, 301, 1061, 335], [1105, 291, 1199, 319], [1225, 285, 1319, 313]]","[2, 2, 2]","['3063', '846']"
Porosity,1049,6054-038862-1.jpg,"[[737, 282, 754, 297]]",[1],"['2598', '726']"
Porosity,697,6054-001161-1.jpg,"[[2583, 499, 2617, 531]]",[1],"['4990', '1378']"
Others,434,j184-1.jpg,"[[2151, 350, 2354, 378]]",[2],"['2604', '553']"
Others,104,6054-011497-1.jpg,"[[1531, 281, 1630, 332]]",[2],"['3031', '813']"
Porosity,854,6054-007391-A1-2.jpg,"[[1740, 381, 1767, 404]]",[1],"['2401', '1337']"
Porosity,1756,h88-2.jpg,"[[1490, 180, 1548, 201]]",[2],"['2256', '524']"
Slag,2160,6054-005296-R1-1.jpg,"[[1197, 346, 1337, 375], [485, 327, 638, 369]]","[2, 2]","['3062', '823']"
Porosity,2040,s68-1.jpg,"[[1365, 206, 1400, 240], [1440, 229, 1454, 245]]","[1, 1]","['1929', '416']"
Others,676,j99-2.jpg,"[[971, 274, 1113, 326]]",[2],"['2327', '804']"
Porosity,1699,h70-3.jpg,"[[1919, 158, 1949, 183]]",[1],"['2502', '384']"
Porosity,2022,s6-1.jpg,"[[1036, 194, 1077, 226]]",[1],"['2801', '334']"
Porosity,1659,h58-2.jpg,"[[760, 134, 793, 160], [2375, 173, 2401, 197]]","[1, 1]","['2792', '429']"
Others,351,j159-2.jpg,"[[900, 224, 923, 250]]",[1],"['2130', '479']"
Others,245,j122-3.jpg,"[[623, 169, 691, 191]]",[2],"['2923', '344']"
Porosity,751,6054-002824-R1-1.jpg,"[[2273, 249, 2302, 262]]",[2],"['3020', '825']"
Porosity,731,6054-002304-R1-1.jpg,"[[469, 234, 499, 255]]",[1],"['1540', '845']"
Porosity,733,6054-002311-1.jpg,"[[2466, 251, 2489, 271], [844, 283, 880, 312], [786, 360, 806, 380]]","[1, 1, 1]","['3007', '827']"
Porosity,1192,h132-3.jpg,"[[310, 159, 349, 185]]",[1],"['1478', '302']"
Porosity,993,6054-025569-1.jpg,"[[330, 313, 352, 329]]",[1],"['1579', '785']"
Others,336,j154-2.jpg,"[[265, 147, 977, 193], [1686, 162, 1824, 193], [1444, 153, 1611, 185]]","[2, 2, 2]","['2454', '428']"
Porosity,1975,s4-3.jpg,"[[1425, 187, 1452, 215]]",[1],"['1779', '515']"
Porosity,1913,s16-3.jpg,"[[437, 95, 454, 113], [705, 54, 726, 73]]","[1, 1]","['2650', '390']"
Slag,2200,s17-1.jpg,"[[647, 283, 732, 310], [64, 271, 182, 306], [191, 284, 257, 305]]","[2, 2, 1]","['1665', '506']"
Porosity,770,6054-003016-1.jpg,"[[1281, 201, 1311, 222], [1389, 204, 1415, 228]]","[1, 1]","['3068', '823']"
Porosity,1304,h167-2.jpg,"[[1219, 235, 1305, 253]]",[2],"['2419', '557']"
Porosity,2126,s95-2.jpg,"[[650, 202, 680, 228], [406, 201, 422, 215], [395, 156, 408, 169], [407, 137, 424, 151]]","[1, 1, 1, 1]","['1584', '412']"
Slag,2233,s28-1.jpg,"[[1287, 178, 1333, 213]]",[1],"['1517', '490']"
Porosity,919,6054-015514-1.jpg,"[[10, 324, 28, 336], [1762, 366, 1793, 389], [1900, 302, 1922, 321]]","[1, 1, 1]","['3008', '793']"
Others,429,j182-3.jpg,"[[587, 194, 849, 224]]",[2],"['1629', '418']"
Others,463,j27-3.jpg,"[[2085, 146, 2168, 179]]",[2],"['2959', '363']"
Porosity,1142,h118-1.jpg,"[[1605, 323, 1641, 360], [1895, 345, 1928, 376]]","[1, 1]","['2961', '468']"
Others,668,j96-3.jpg,"[[1265, 208, 1329, 247]]",[2],"['2976', '421']"
Porosity,811,6054-004313-R1-1.jpg,"[[1259, 268, 1291, 292]]",[1],"['3048', '831']"
Others,501,j41-2.jpg,"[[1099, 207, 1286, 255]]",[2],"['2150', '578']"
Porosity,1952,s34-3.jpg,"[[921, 90, 950, 115]]",[1],"['1429', '330']"
Porosity,1065,6054-043153-1.jpg,"[[1145, 339, 1174, 366]]",[1],"['1573', '765']"
Porosity,1684,h65-3.jpg,"[[1259, 176, 1279, 196], [1775, 189, 1804, 217]]","[1, 1]","['2651', '408']"
Porosity,2058,s74-2.jpg,"[[354, 169, 457, 187], [1192, 172, 1343, 197], [1412, 183, 1510, 207]]","[2, 2, 2]","['1913', '438']"
Porosity,1591,h36-2.jpg,"[[1860, 302, 1877, 322]]",[1],"['2775', '447']"
Others,301,j140-3.jpg,"[[1518, 198, 1607, 225], [734, 219, 867, 245], [870, 238, 1460, 281], [1857, 229, 2313, 271]]","[2, 2, 2, 2]","['2910', '539']"
Porosity,2013,s57-3.jpg,"[[996, 108, 1126, 130], [670, 104, 699, 129]]","[2, 1]","['2320', '654']"
Porosity,1081,h100-1.jpg,"[[240, 245, 262, 276], [423, 268, 442, 285], [632, 276, 653, 294]]","[1, 1, 1]","['2903', '461']"
Porosity,1510,h231-1.jpg,"[[880, 231, 904, 249], [879, 164, 904, 190]]","[1, 1]","['1211', '430']"
Others,1,6054-000130-1.jpg,"[[2519, 144, 2626, 188]]",[2],"['2980', '813']"
Others,201,j1-1.jpg,"[[308, 240, 410, 272]]",[2],"['2913', '351']"
Porosity,1954,s35-2.jpg,"[[1749, 168, 1786, 187]]",[1],"['2109', '496']"
Porosity,1588,h35-1.jpg,"[[980, 224, 1001, 241]]",[1],"['2023', '444']"
Porosity,1164,h124-2.jpg,"[[1640, 199, 1669, 234]]",[1],"['2760', '427']"
Slag,2145,6054-002824-2.jpg,"[[1983, 295, 2185, 340], [1546, 306, 1685, 346], [1106, 298, 1346, 349], [180, 292, 277, 333], [749, 291, 878, 342], [403, 287, 633, 323]]","[2, 2, 2, 2, 2, 2]","['3072', '844']"
Others,515,j46-1.jpg,"[[70, 161, 311, 189], [396, 182, 557, 208], [679, 190, 752, 217], [794, 201, 906, 226], [1828, 241, 1904, 267], [2396, 233, 2485, 262], [2608, 234, 2686, 259], [1554, 244, 1622, 261], [1411, 243, 1542, 258], [841, 236, 1346, 286]]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","['2934', '382']"
Porosity,1538,h24-1.jpg,"[[2144, 295, 2175, 321]]",[1],"['2921', '505']"
Porosity,1424,h204-1.jpg,"[[1868, 207, 1890, 225]]",[1],"['2857', '423']"
Porosity,840,6054-006796-1-1.jpg,"[[2304, 258, 2323, 276], [2580, 273, 2594, 285], [2913, 235, 2926, 250], [2954, 283, 2967, 296], [2849, 245, 2860, 256], [2756, 251, 2769, 264], [2787, 260, 2799, 271]]","[1, 1, 1, 1, 1, 1, 1]","['3042', '821']"
Porosity,1921,s20-3.jpg,"[[1371, 198, 1396, 226]]",[1],"['2135', '487']"
Porosity,2019,s60-1.jpg,"[[630, 282, 652, 302]]",[1],"['1507', '468']"
Slag,2272,s9-1.jpg,"[[2595, 265, 2644, 291], [2322, 258, 2346, 284], [913, 188, 1005, 216], [656, 172, 726, 202], [98, 163, 545, 198]]","[1, 1, 2, 2, 2]","['3018', '400']"
Others,56,6054-003023-3.jpg,"[[2670, 259, 2952, 289], [2585, 275, 2644, 304], [1823, 301, 1911, 325], [1955, 289, 2547, 321], [1706, 298, 1806, 331], [1592, 308, 1686, 341], [832, 317, 883, 350], [949, 320, 1104, 355], [1200, 314, 1245, 349], [1398, 308, 1571, 341], [768, 323, 802, 359], [537, 330, 653, 361], [50, 355, 162, 382], [198, 349, 373, 373], [392, 339, 462, 366]]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","['3017', '860']"
Porosity,1317,h171-2.jpg,"[[1263, 193, 1379, 235]]",[2],"['2233', '418']"
Others,428,j182-2.jpg,"[[786, 185, 1014, 222]]",[2],"['1629', '418']"
Porosity,2094,s85-2.jpg,"[[464, 123, 487, 145]]",[1],"['1478', '522']"
Others,252,j124-3.jpg,"[[734, 177, 819, 211], [515, 264, 760, 303]]","[2, 2]","['2951', '532']"
Porosity,1523,h236-1.jpg,"[[473, 266, 505, 299]]",[1],"['1373', '379']"
Porosity,851,6054-007391-A1-1.jpg,"[[1386, 342, 1417, 371], [793, 413, 808, 429]]","[1, 1]","['2483', '1342']"
Porosity,1199,h134-3.jpg,"[[655, 267, 691, 292], [2259, 216, 2924, 240]]","[1, 2]","['2933', '490']"
Porosity,965,6054-022175-3.jpg,"[[760, 308, 957, 328], [1491, 285, 1694, 310]]","[2, 2]","['1754', '814']"
Slag,2140,6054-000770-1.jpg,"[[1779, 291, 1933, 329]]",[2],"['3005', '848']"
Porosity,896,6054-010877-1.jpg,"[[1488, 201, 1528, 219]]",[2],"['2443', '803']"
Porosity,1600,h39-2.jpg,"[[2665, 247, 2695, 276], [1983, 208, 2003, 226], [2030, 234, 2055, 260]]","[1, 1, 1]","['4111', '649']"
Porosity,1486,h223-1.jpg,"[[1392, 232, 1831, 257]]",[2],"['2043', '397']"
Porosity,1479,h221-2.jpg,"[[1147, 141, 1956, 163], [676, 140, 810, 158], [844, 142, 996, 159]]","[2, 2, 2]","['2204', '399']"
Others,661,j94-2.jpg,"[[426, 159, 668, 196]]",[2],"['2895', '430']"
Porosity,1084,h-10-1.jpg,"[[1246, 215, 1276, 242]]",[1],"['2957', '475']"
Porosity,704,6054-001531-1.jpg,"[[1848, 623, 1883, 644]]",[1],"['5021', '1423']"
Porosity,748,6054-002723-1.jpg,"[[1906, 374, 1947, 409], [1286, 403, 1843, 455]]","[1, 2]","['2541', '1383']"
Porosity,986,6054-023644-2.jpg,"[[386, 220, 411, 245]]",[1],"['1497', '810']"
Slag,2187,s1-2.jpg,"[[1062, 240, 1141, 256], [1181, 234, 1239, 260], [1598, 215, 1750, 251], [244, 248, 588, 286]]","[2, 2, 2, 2]","['3005', '556']"
Porosity,953,6054-019059-1-1.jpg,"[[262, 300, 341, 318]]",[2],"['2441', '827']"
Porosity,941,6054-017732-2.jpg,"[[883, 180, 910, 204]]",[1],"['2998', '817']"
Others,140,6054-031823-1.jpg,"[[891, 220, 1012, 262]]",[2],"['2559', '799']"
Porosity,783,6054-003094-2.jpg,"[[1050, 281, 1061, 293]]",[1],"['2514', '861']"
Porosity,1729,h79-3.jpg,"[[1907, 218, 1933, 240]]",[1],"['2894', '503']"
Porosity,1116,h110-2.jpg,"[[547, 194, 578, 227], [1944, 236, 2557, 269]]","[1, 2]","['2903', '486']"
Porosity,2124,s94-3.jpg,"[[1098, 167, 1123, 190]]",[1],"['1468', '418']"
Others,630,j84-2.jpg,"[[827, 122, 1099, 153]]",[2],"['2780', '371']"
Porosity,1480,h221-3.jpg,"[[310, 145, 1043, 162], [1221, 141, 1356, 165], [1401, 136, 1543, 153]]","[2, 2, 2]","['2204', '399']"
Porosity,2106,s89-2.jpg,"[[911, 205, 937, 229]]",[1],"['1644', '480']"
Others,292,j137-3.jpg,"[[993, 67, 1071, 86], [550, 98, 946, 131]]","[2, 2]","['1365', '307']"
Porosity,1439,h209-1.jpg,"[[1094, 247, 1128, 276], [1258, 251, 1294, 291]]","[1, 1]","['2852', '606']"
Others,366,j163-2.jpg,"[[607, 337, 872, 399]]",[2],"['3542', '775']"
Porosity,1007,6054-030260-1.jpg,"[[664, 164, 683, 180], [854, 180, 889, 192]]","[1, 2]","['1808', '816']"
Porosity,1856,s12-1.jpg,"[[1295, 260, 1341, 298]]",[1],"['2828', '483']"
Others,548,j56-1.jpg,"[[2850, 297, 2915, 312], [2774, 294, 2822, 313], [2633, 292, 2724, 320], [2456, 289, 2556, 309], [2312, 287, 2442, 305], [2134, 281, 2275, 302], [2041, 284, 2119, 300], [1886, 286, 1965, 302], [1631, 274, 1820, 311], [1438, 257, 1556, 292], [1460, 226, 1484, 245], [1280, 234, 1377, 271], [1004, 212, 1230, 261], [743, 190, 978, 240], [341, 162, 607, 211], [24, 146, 282, 175]]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2]","['2925', '419']"
Others,543,j54-2.jpg,"[[1888, 235, 2109, 273], [380, 231, 679, 248]]","[0, 2]","['2986', '519']"
Others,341,j156-1.jpg,"[[175, 208, 241, 236]]",[2],"['2620', '442']"
Others,312,j147-2.jpg,"[[2001, 67, 2198, 107]]",[2],"['2927', '378']"
Porosity,2132,s97-2.jpg,"[[2146, 187, 2200, 221]]",[1],"['2623', '551']"
Others,591,j69-2.jpg,"[[2274, 197, 2454, 235], [867, 124, 1191, 192], [567, 137, 805, 198]]","[2, 0, 0]","['2948', '445']"
Porosity,1827,s111-2.jpg,"[[379, 179, 409, 202]]",[1],"['1443', '356']"
Porosity,1076,6054-045100-2.jpg,"[[1414, 206, 1449, 236]]",[1],"['1939', '795']"
Porosity,1292,h163-2.jpg,"[[1451, 199, 1481, 223]]",[1],"['2678', '337']"
Porosity,950,6054-018446-1.jpg,"[[1789, 257, 1819, 282], [1589, 256, 1612, 283]]","[1, 1]","['3014', '822']"
Porosity,1586,h34-2.jpg,"[[1782, 134, 1807, 157]]",[1],"['2384', '392']"
Porosity,1053,6054-040707-1.jpg,"[[564, 233, 585, 252]]",[1],"['1794', '801']"
Others,585,j67-2.jpg,"[[982, 155, 1606, 214], [1963, 165, 2193, 213]]","[2, 0]","['2920', '381']"
Porosity,1015,6054-032623-1.jpg,"[[299, 140, 324, 161]]",[1],"['1994', '759']"
Others,149,6054-036430-1.jpg,"[[1031, 229, 1518, 277]]",[2],"['2864', '782']"
Porosity,1547,h243-1.jpg,"[[2564, 232, 2581, 247], [2498, 234, 2510, 244], [2403, 237, 2414, 250]]","[1, 1, 1]","['2626', '437']"
Porosity,2024,s61-2.jpg,"[[2072, 316, 2111, 338], [1221, 176, 1250, 197]]","[2, 1]","['2327', '511']"
Others,435,j184-2.jpg,"[[297, 206, 436, 229]]",[2],"['2604', '553']"
Porosity,1124,h112-2.jpg,"[[1162, 119, 1203, 146]]",[1],"['1917', '529']"
Others,650,j9-1.jpg,"[[2229, 254, 2838, 291]]",[2],"['2954', '476']"
Slag,2249,s33-1.jpg,"[[187, 348, 386, 388], [887, 290, 976, 324]]","[2, 2]","['1730', '573']"
Porosity,2131,s97-1.jpg,"[[409, 325, 463, 351]]",[1],"['2623', '551']"
Porosity,1781,h96-1.jpg,"[[449, 211, 503, 229]]",[2],"['2938', '459']"
Porosity,944,6054-018029-A1-1-2.jpg,"[[1342, 274, 1381, 312]]",[1],"['2985', '821']"
Others,17,6054-001706-A1-1-2.jpg,"[[1498, 374, 2096, 414], [1124, 380, 1168, 414]]","[2, 1]","['3015', '862']"
Others,369,j164-2.jpg,"[[2663, 300, 2926, 379]]",[2],"['4626', '694']"
Others,382,j168-3.jpg,"[[552, 156, 580, 179]]",[1],"['1496', '329']"
Porosity,1415,h201-3.jpg,"[[1162, 213, 1195, 245], [1220, 179, 1250, 207]]","[1, 1]","['2418', '499']"
Porosity,1055,6054-040946-1.jpg,"[[736, 373, 760, 395]]",[1],"['1432', '820']"
Others,536,j52-2.jpg,"[[215, 168, 263, 203], [281, 183, 441, 207], [441, 172, 493, 195], [744, 172, 810, 202], [1461, 181, 1530, 198], [1601, 186, 1660, 209], [1890, 190, 1962, 210], [2017, 192, 2142, 220]]","[2, 2, 2, 2, 2, 2, 2, 2]","['2925', '439']"
Porosity,948,6054-018443-1-1.jpg,"[[1762, 272, 1797, 302]]",[1],"['3004', '823']"
Porosity,1022,6054-033930-1.jpg,"[[626, 264, 658, 294]]",[1],"['1785', '797']"
Porosity,735,6054-002311-R1-1.jpg,"[[828, 384, 855, 405]]",[1],"['3030', '860']"
Porosity,1458,h215-1.jpg,"[[1299, 335, 1350, 378]]",[1],"['2656', '553']"
Others,80,6054-006329-1.jpg,"[[465, 245, 693, 276]]",[2],"['2993', '810']"
Porosity,1263,h154-3.jpg,"[[573, 220, 603, 239]]",[1],"['1660', '430']"
Porosity,1970,s4-1.jpg,"[[316, 302, 353, 332]]",[1],"['1779', '515']"
Porosity,1817,s108-3.jpg,"[[1418, 225, 1471, 254]]",[2],"['2726', '534']"
Others,655,j92-2.jpg,"[[295, 202, 441, 253], [1399, 238, 1531, 261]]","[2, 2]","['2938', '549']"
Porosity,1202,h135-3.jpg,"[[846, 148, 1074, 171]]",[2],"['1494', '420']"
Porosity,1113,h109-3.jpg,"[[1147, 220, 1180, 249]]",[1],"['2929', '515']"
Porosity,905,6054-011695-1.jpg,"[[504, 301, 538, 328], [666, 304, 701, 331]]","[1, 1]","['1465', '803']"
Porosity,1801,s103-2.jpg,"[[1973, 243, 2007, 268]]",[1],"['2259', '541']"
Others,329,j152-2.jpg,"[[2126, 273, 2798, 314], [2035, 245, 2056, 264], [2036, 277, 2060, 298]]","[2, 1, 1]","['2933', '471']"
Porosity,1564,h27-3.jpg,"[[2678, 348, 2698, 366], [2647, 343, 2669, 363], [4089, 331, 4137, 365], [4042, 370, 4061, 391]]","[1, 1, 1, 1]","['4844', '667']"
Others,222,j115-3.jpg,"[[2074, 174, 2223, 209]]",[2],"['2940', '541']"
Porosity,1397,h196-1.jpg,"[[1226, 187, 1267, 220]]",[1],"['2799', '409']"
Porosity,2110,s90-3.jpg,"[[795, 203, 824, 229]]",[1],"['1417', '498']"
Others,28,6054-002465-A1R1-1.jpg,[],[],"['3053', '806']"
Others,313,j147-3.jpg,"[[731, 69, 920, 104]]",[2],"['2927', '377']"
Porosity,970,6054-022390-2.jpg,"[[2588, 195, 2636, 231], [269, 300, 302, 332]]","[1, 1]","['3010', '716']"
Slag,2226,s25-2.jpg,"[[2295, 156, 2394, 188]]",[2],"['2589', '411']"
Slag,2155,6054-002848-A1-3.jpg,"[[1689, 283, 1834, 328], [1886, 264, 2242, 303], [1115, 331, 1214, 366], [1237, 320, 1649, 356], [287, 329, 511, 376], [26, 332, 80, 361], [136, 341, 211, 367], [867, 330, 940, 365]]","[2, 2, 2, 2, 2, 2, 2, 2]","['2299', '857']"
Porosity,1276,h159-1.jpg,"[[1083, 238, 1110, 266]]",[1],"['2961', '520']"
Porosity,1413,h201-1.jpg,"[[1218, 310, 1252, 347], [1165, 265, 1195, 296]]","[1, 1]","['2776', '512']"
Porosity,1405,h198-3.jpg,"[[1792, 230, 1823, 254]]",[1],"['2803', '504']"
Others,410,j177-1.jpg,"[[891, 152, 1063, 201]]",[0],"['1753', '531']"
Porosity,1611,h42-2.jpg,[],[],"['2318', '460']"
Others,419,j180-1.jpg,"[[401, 269, 429, 296], [941, 301, 1403, 344], [828, 316, 851, 336]]","[1, 2, 1]","['2902', '511']"
Porosity,1548,h243-2.jpg,"[[46, 188, 63, 203], [113, 191, 130, 206], [209, 185, 230, 209]]","[1, 1, 1]","['2626', '437']"
Porosity,2099,s87-1.jpg,"[[1555, 268, 1610, 317]]",[1],"['2650', '516']"
Porosity,1811,s106-3.jpg,"[[664, 204, 686, 226], [489, 194, 525, 229], [452, 204, 480, 230]]","[1, 1, 1]","['2590', '478']"
Porosity,1000,6054-027420-2.jpg,"[[279, 198, 300, 214]]",[1],"['1508', '790']"
Porosity,1613,h-4-3.jpg,"[[1332, 209, 1366, 237]]",[1],"['2867', '424']"
Porosity,831,6054-006071-R1-1.jpg,"[[1289, 175, 1609, 204]]",[2],"['2315', '802']"
Porosity,1494,h225-3.jpg,"[[1643, 152, 1750, 182]]",[2],"['2095', '381']"
Porosity,715,6054-001903-2.jpg,"[[1478, 405, 1520, 436], [3294, 429, 4448, 506]]","[1, 2]","['5058', '1405']"
Porosity,1744,h83-3.jpg,"[[222, 248, 338, 266]]",[2],"['2312', '434']"
Porosity,1225,h142-3.jpg,"[[382, 224, 567, 257]]",[2],"['1947', '357']"
Porosity,825,6054-005296-R1-1.jpg,"[[279, 336, 467, 363], [1056, 344, 1143, 374]]","[2, 2]","['2585', '818']"
Porosity,2085,s82-3.jpg,"[[1343, 246, 1377, 269], [1555, 252, 1617, 269], [1680, 253, 1729, 275]]","[2, 2, 1]","['2055', '492']"
Porosity,1252,h151-3.jpg,[],[],"['2299', '443']"
Porosity,1398,h196-2.jpg,"[[1187, 190, 1214, 219]]",[1],"['2443', '361']"
Porosity,2086,s8-3.jpg,"[[1011, 163, 1043, 194]]",[1],"['1214', '330']"
Porosity,1628,h48-1.jpg,"[[841, 304, 877, 340]]",[1],"['2949', '515']"
Porosity,1285,h161-3.jpg,"[[691, 258, 990, 279]]",[2],"['2315', '466']"
Porosity,1012,6054-031474-1.jpg,"[[838, 310, 866, 336]]",[1],"['2322', '1305']"
Porosity,958,6054-019555-R1-1.jpg,"[[1733, 244, 1749, 261]]",[1],"['2361', '811']"
Porosity,774,6054-003027-2.jpg,"[[795, 274, 830, 305]]",[1],"['3051', '830']"
Others,541,j53-3.jpg,"[[2377, 201, 2725, 248], [1964, 197, 2106, 218]]","[0, 2]","['2993', '429']"
Porosity,1657,h57-3.jpg,"[[343, 147, 367, 167]]",[1],"['1151', '413']"
Porosity,1597,h38-2.jpg,"[[92, 154, 113, 177], [577, 184, 608, 214]]","[1, 1]","['2714', '491']"
Porosity,1655,h57-1.jpg,"[[416, 244, 429, 258], [531, 255, 551, 275]]","[1, 1]","['1336', '422']"
Porosity,1459,h215-2.jpg,"[[1295, 173, 1339, 204]]",[1],"['2377', '552']"
Porosity,1561,h26-3.jpg,"[[3303, 285, 3337, 316], [2147, 272, 2178, 307], [1182, 294, 1224, 326]]","[1, 1, 1]","['4901', '658']"
Others,264,j128-3.jpg,"[[1748, 172, 1821, 214]]",[2],"['3004', '503']"
Others,516,j46-2.jpg,"[[2018, 153, 2131, 191], [2175, 165, 2278, 202], [2381, 173, 2531, 201], [2627, 193, 2865, 236], [1037, 112, 1113, 137], [252, 121, 332, 151], [442, 118, 547, 143], [5, 146, 1647, 185]]","[2, 2, 2, 2, 2, 2, 2, 2]","['2934', '382']"
Porosity,1617,h44-1.jpg,"[[707, 225, 727, 246]]",[1],"['2773', '443']"
Porosity,1649,h54-3.jpg,"[[870, 155, 889, 171]]",[1],"['1256', '420']"
Porosity,1374,h189-1.jpg,"[[2440, 283, 2482, 320]]",[1],"['2960', '540']"
Porosity,1666,h60-3.jpg,"[[2021, 28, 2050, 58]]",[1],"['2600', '389']"
Porosity,1671,h-6-2.jpg,"[[3184, 325, 3215, 354]]",[1],"['4487', '660']"
Porosity,1530,h238-2.jpg,"[[1310, 217, 1341, 250]]",[2],"['2146', '352']"
Porosity,1247,h150-2.jpg,"[[386, 120, 412, 147]]",[1],"['1266', '395']"
Porosity,1054,6054-040709-1.jpg,"[[1248, 330, 1266, 346]]",[1],"['1831', '809']"
Others,379,j167-3.jpg,"[[998, 191, 1506, 231]]",[2],"['2804', '440']"
Porosity,1471,h219-2.jpg,"[[1897, 139, 1918, 157]]",[1],"['2964', '389']"
Others,294,j138-2.jpg,"[[534, 163, 560, 179]]",[1],"['1416', '416']"
Porosity,902,6054-011344-3.jpg,"[[441, 288, 480, 323]]",[1],"['1504', '820']"
Porosity,2122,s94-1.jpg,"[[1098, 227, 1124, 256]]",[1],"['1468', '419']"
Porosity,1829,s11-2.jpg,"[[1091, 190, 1127, 221]]",[1],"['2938', '460']"
Slag,2167,6054-009348-1.jpg,"[[1655, 149, 1719, 200]]",[2],"['3023', '814']"
Porosity,1864,s128-2.jpg,"[[1820, 186, 1849, 208]]",[1],"['2696', '454']"
Porosity,678,6054-000160-1.jpg,"[[3238, 331, 3306, 373]]",[1],"['5009', '1335']"
Porosity,2021,s60-3.jpg,"[[630, 166, 648, 189]]",[1],"['1507', '467']"
Others,426,j18-2.jpg,"[[2535, 275, 2646, 309], [2052, 294, 2071, 313]]","[2, 1]","['4886', '679']"
Others,167,6054-045022-1.jpg,"[[834, 228, 959, 255]]",[2],"['1731', '828']"
Others,437,j185-1.jpg,"[[126, 227, 248, 253], [700, 201, 785, 231], [916, 213, 1004, 239]]","[2, 2, 2]","['1564', '434']"
Porosity,1553,h245-1.jpg,"[[1345, 239, 1374, 266]]",[1],"['2844', '454']"
Porosity,2114,s91-3.jpg,"[[1215, 214, 1245, 241]]",[1],"['1680', '527']"
Porosity,1873,s13-1.jpg,"[[1367, 220, 1404, 253]]",[1],"['2092', '439']"
