dataset,image_number,image_name,bndbox,labels,img_shape
Porosity,1086,h57-1.jpg,"[[416, 244, 429, 258], [531, 255, 551, 275]]","[1, 1]","['1336', '422']"
Porosity,969,h24-1.jpg,"[[2144, 295, 2175, 321]]",[1],"['2921', '505']"
Others,439,j73-2.jpg,"[[2223, 214, 2270, 232]]",[2],"['2956', '463']"
Porosity,1149,h76-1.jpg,"[[259, 222, 355, 254], [840, 274, 948, 305], [1554, 315, 1590, 344], [2419, 278, 2606, 324]]","[2, 2, 1, 2]","['2907', '459']"
Others,490,j93-1.jpg,"[[2301, 284, 2656, 318], [1299, 289, 2256, 325], [770, 279, 1262, 329], [280, 253, 521, 320]]","[2, 2, 2, 2]","['2938', '551']"
Others,475,j88-2.jpg,"[[1158, 156, 1277, 196], [1859, 235, 2080, 286], [1102, 211, 1128, 231]]","[2, 0, 1]","['2965', '492']"
Porosity,953,h235-3.jpg,"[[916, 56, 957, 93]]",[1],"['1400', '386']"
Porosity,1157,h78-3.jpg,"[[107, 220, 137, 246], [197, 227, 423, 248], [458, 223, 535, 244], [914, 197, 997, 222], [2315, 128, 2349, 158], [2601, 127, 2631, 151], [671, 214, 743, 232]]","[1, 2, 2, 2, 1, 1, 2]","['2970', '435']"
Porosity,521,h102-3.jpg,"[[288, 246, 328, 283]]",[1],"['1273', '476']"
Porosity,687,h152-3.jpg,"[[789, 245, 823, 277]]",[1],"['2932', '504']"
Others,418,j67-2.jpg,"[[982, 155, 1606, 214], [1963, 165, 2193, 213]]","[2, 0]","['2920', '381']"
Others,486,j91-3.jpg,"[[971, 226, 1299, 271], [665, 235, 839, 270]]","[2, 2]","['2888', '444']"
Others,88,j125-3.jpg,"[[1005, 259, 1034, 285]]",[1],"['2933', '495']"
Porosity,994,h27-2.jpg,"[[713, 326, 760, 364], [2144, 349, 2162, 367], [2176, 341, 2192, 358]]","[1, 1, 1]","['4844', '668']"
Porosity,746,h-17-1.jpg,"[[1566, 296, 1593, 324]]",[1],"['2997', '526']"
Porosity,919,h223-3.jpg,"[[1380, 143, 1837, 169]]",[2],"['2043', '397']"
Others,16,j104-2.jpg,"[[1371, 189, 1490, 239]]",[0],"['2931', '442']"
Others,86,j125-1.jpg,"[[1000, 181, 1019, 201], [1010, 211, 1032, 233]]","[1, 1]","['2934', '496']"
Porosity,603,h127-1.jpg,"[[279, 269, 319, 301]]",[1],"['1285', '472']"
Porosity,1213,h96-2.jpg,"[[2440, 221, 2475, 251]]",[1],"['2937', '459']"
Porosity,1016,h34-1.jpg,"[[676, 250, 699, 271]]",[1],"['2616', '410']"
Porosity,1141,h73-2.jpg,"[[732, 138, 784, 184]]",[1],"['2046', '831']"
Others,501,j96-3.jpg,"[[1265, 208, 1329, 247]]",[2],"['2976', '421']"
Porosity,925,h225-3.jpg,"[[1643, 152, 1750, 182]]",[2],"['2095', '381']"
Porosity,1108,h63-2.jpg,"[[79, 173, 94, 187], [1903, 124, 1920, 147]]","[1, 1]","['2972', '414']"
Slag,1231,s12-1.jpg,"[[620, 251, 700, 279], [273, 245, 386, 279], [1122, 247, 1180, 282], [1227, 250, 1438, 285]]","[2, 2, 1, 2]","['3090', '497']"
Porosity,882,h212-1.jpg,"[[2088, 246, 2110, 269]]",[1],"['2948', '496']"
Porosity,1099,h61-1.jpg,"[[988, 313, 1015, 341]]",[1],"['2936', '475']"
Porosity,737,h168-1.jpg,"[[943, 329, 1334, 349], [608, 325, 834, 351]]","[2, 2]","['2577', '568']"
Porosity,978,h243-1.jpg,"[[2564, 232, 2581, 247], [2498, 234, 2510, 244], [2403, 237, 2414, 250]]","[1, 1, 1]","['2626', '437']"
Porosity,591,h123-1.jpg,"[[2171, 240, 2207, 270]]",[1],"['2914', '469']"
Porosity,915,h222-3.jpg,"[[174, 140, 273, 158], [308, 138, 445, 154], [474, 126, 585, 148]]","[2, 2, 2]","['1991', '399']"
Porosity,845,h201-2.jpg,"[[1339, 210, 1376, 246], [1296, 164, 1334, 192]]","[1, 1]","['2536', '509']"
Others,70,j120-3.jpg,"[[1124, 210, 2126, 286]]",[2],"['2933', '501']"
Others,454,j8-2.jpg,"[[1856, 170, 2244, 210], [845, 174, 1010, 205], [1607, 192, 1808, 222]]","[2, 2, 0]","['2530', '413']"
Slag,1264,s23-1.jpg,"[[528, 233, 624, 266]]",[2],"['1298', '417']"
Porosity,725,h164-1.jpg,"[[1308, 271, 1336, 294]]",[1],"['2903', '484']"
Porosity,961,h238-2.jpg,"[[1310, 217, 1341, 250]]",[2],"['2146', '352']"
Porosity,577,h119-3.jpg,"[[205, 195, 380, 233]]",[2],"['2986', '530']"
Porosity,655,h142-2.jpg,"[[1736, 301, 1902, 328]]",[2],"['2587', '469']"
Porosity,1117,h66-2.jpg,"[[1822, 137, 1852, 161], [1871, 132, 1973, 154]]","[1, 2]","['2697', '378']"
Others,508,j99-1.jpg,"[[1180, 473, 1406, 518]]",[2],"['2327', '804']"
Others,272,j185-3.jpg,"[[732, 193, 788, 221], [919, 192, 1002, 222]]","[2, 2]","['1562', '434']"
Others,192,j161-3.jpg,"[[1226, 115, 1298, 139], [1315, 116, 1387, 138], [1019, 158, 1109, 180], [1136, 152, 1211, 178]]","[0, 0, 0, 0]","['2597', '356']"
Porosity,689,h153-1.jpg,"[[666, 218, 691, 232], [777, 215, 794, 232], [805, 214, 827, 231]]","[1, 1, 1]","['2908', '542']"
Porosity,885,h21-3.jpg,"[[2151, 347, 2183, 380]]",[1],"['4193', '828']"
Porosity,975,h242-2.jpg,"[[704, 154, 729, 179]]",[1],"['2741', '402']"
Others,193,j16-2.jpg,"[[4505, 248, 4810, 276], [3835, 244, 4410, 273], [3610, 278, 3625, 291], [3644, 274, 3656, 284], [3557, 256, 3577, 274], [440, 399, 769, 429], [924, 378, 1109, 398], [1551, 280, 1575, 305], [1727, 277, 1749, 301]]","[2, 2, 1, 1, 1, 2, 2, 1, 1]","['4867', '676']"
Others,300,j29-1.jpg,"[[2387, 327, 3594, 426], [3592, 333, 3906, 393], [1652, 400, 1686, 421], [2283, 410, 2324, 439], [2336, 435, 2365, 461]]","[2, 2, 1, 1, 1]","['4741', '706']"
Others,29,j108-3.jpg,"[[536, 145, 675, 172], [728, 144, 830, 168], [881, 145, 971, 171]]","[2, 2, 2]","['2849', '375']"
Others,18,j105-1.jpg,"[[2361, 470, 2583, 517], [1439, 436, 1891, 492]]","[2, 2]","['4644', '700']"
Others,356,j48-3.jpg,"[[220, 243, 317, 266], [356, 241, 465, 269], [493, 239, 605, 258], [639, 246, 742, 269], [801, 237, 1030, 265], [1038, 239, 1080, 255], [1094, 234, 1355, 255], [1352, 228, 1506, 250], [1963, 202, 2252, 225], [2368, 207, 2396, 224], [2447, 203, 2478, 226]]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","['2936', '463']"
Slag,1311,s7-1.jpg,"[[2326, 192, 2636, 231], [2743, 209, 2866, 231], [1450, 165, 1552, 192], [1220, 159, 1340, 190], [463, 148, 502, 176], [569, 152, 695, 180], [840, 160, 874, 183], [1925, 185, 2018, 211], [2107, 191, 2182, 216], [2213, 196, 2282, 223]]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","['3018', '422']"
Porosity,580,h120-2.jpg,"[[2202, 206, 2239, 229]]",[1],"['2917', '480']"
Porosity,1077,h53-3.jpg,"[[1221, 110, 1249, 137]]",[1],"['1964', '452']"
Porosity,1158,h79-1.jpg,"[[1910, 260, 1942, 286]]",[1],"['2894', '504']"
Others,122,j136-3.jpg,"[[298, 80, 402, 102], [1120, 53, 1140, 75]]","[2, 1]","['1418', '304']"
Porosity,791,h184-2.jpg,"[[2030, 275, 2072, 307]]",[1],"['4571', '777']"
Porosity,899,h218-2.jpg,"[[947, 153, 1045, 171]]",[2],"['2186', '413']"
Porosity,761,h175-1.jpg,"[[1752, 249, 1782, 276], [277, 251, 296, 273]]","[1, 1]","['2976', '462']"
Others,133,j140-2.jpg,"[[1349, 203, 1511, 227]]",[2],"['2910', '539']"
Others,50,j114-2.jpg,"[[1051, 226, 1368, 271]]",[2],"['2983', '485']"
Porosity,536,h107-2.jpg,"[[901, 136, 1089, 177]]",[2],"['2468', '415']"
Porosity,1062,h49-1.jpg,"[[1858, 267, 1902, 308]]",[1],"['2839', '484']"
Porosity,637,h137-1.jpg,"[[844, 205, 876, 235], [2340, 345, 2360, 367]]","[1, 1]","['2918', '538']"
Porosity,713,h-16-1.jpg,"[[1807, 287, 1841, 322]]",[1],"['2927', '505']"
Porosity,526,h104-1.jpg,"[[751, 243, 774, 262]]",[1],"['1325', '437']"
Porosity,649,h-14-1.jpg,"[[1206, 179, 1243, 216]]",[1],"['2925', '425']"
Others,266,j183-3.jpg,"[[735, 186, 946, 216]]",[0],"['1699', '424']"
Porosity,963,h239-1.jpg,"[[1525, 198, 1666, 239]]",[2],"['2352', '412']"
Slag,1240,s14-3.jpg,"[[1845, 214, 2140, 278], [1227, 160, 1351, 212], [1390, 181, 1721, 245], [1105, 146, 1191, 213], [648, 116, 828, 159], [903, 128, 1030, 173], [336, 118, 432, 150], [485, 116, 598, 155], [180, 113, 308, 154], [5, 115, 154, 155]]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","['2220', '489']"
Porosity,626,h133-2.jpg,"[[606, 170, 633, 196]]",[1],"['1433', '293']"
Porosity,1097,h60-3.jpg,"[[2021, 28, 2050, 58]]",[1],"['2600', '389']"
Others,168,j154-1.jpg,"[[627, 220, 760, 260], [820, 236, 984, 266], [1146, 237, 2177, 279]]","[2, 2, 2]","['2454', '428']"
Others,399,j61-3.jpg,"[[298, 263, 315, 290], [689, 245, 875, 276], [703, 189, 871, 217], [2619, 127, 2640, 152], [1805, 173, 1925, 200], [1947, 164, 2074, 192], [2813, 89, 2824, 101]]","[1, 2, 2, 1, 2, 2, 1]","['2878', '341']"
Slag,1235,s13-1.jpg,"[[2692, 211, 2744, 252], [2474, 217, 2538, 246], [2153, 214, 2236, 247], [1459, 204, 1506, 234], [863, 193, 971, 220], [1028, 197, 1085, 223], [728, 229, 930, 253]]","[1, 2, 2, 1, 2, 1, 2]","['3054', '410']"
Porosity,983,h244-3.jpg,"[[545, 130, 576, 155], [67, 202, 84, 215], [1368, 134, 1424, 146]]","[2, 1, 2]","['2860', '451']"
Porosity,1004,h-3-1.jpg,"[[2515, 327, 2544, 360]]",[1],"['3567', '719']"
Porosity,871,h209-2.jpg,"[[1564, 318, 1600, 358], [1720, 328, 1757, 359]]","[1, 1]","['2448', '591']"
Porosity,636,h136-3.jpg,[],[],"['1447', '377']"
Others,45,j11-3.jpg,"[[555, 291, 1019, 352]]",[0],"['2991', '408']"
Others,367,j5-2.jpg,"[[2207, 254, 2772, 312], [1701, 223, 1957, 274]]","[2, 2]","['3406', '552']"
Porosity,852,h203-1.jpg,"[[1999, 211, 2025, 231]]",[1],"['2953', '485']"
Porosity,594,h124-1.jpg,"[[1092, 203, 1115, 225]]",[1],"['2760', '427']"
Others,280,j19-2.jpg,"[[1754, 176, 1885, 214], [450, 170, 963, 196], [1015, 181, 1255, 201], [1294, 184, 1378, 207], [1523, 191, 1630, 212]]","[2, 2, 2, 2, 2]","['2851', '408']"
Porosity,662,h144-2.jpg,"[[1347, 140, 1375, 160]]",[1],"['2834', '451']"
Porosity,1042,h42-2.jpg,[],[],"['2318', '460']"
Others,427,j70-2.jpg,"[[1140, 145, 1365, 188], [2049, 176, 2601, 217]]","[2, 2]","['2945', '422']"
Others,90,j126-2.jpg,"[[2264, 270, 2684, 316]]",[2],"['2943', '695']"
Others,487,j92-1.jpg,"[[2525, 290, 2683, 339]]",[2],"['2938', '549']"
Others,100,j129-3.jpg,"[[817, 215, 1064, 247], [1609, 238, 1973, 276]]","[2, 2]","['2978', '518']"
Slag,1274,s26-2.jpg,"[[1195, 195, 1251, 250]]",[2],"['1959', '518']"
Porosity,733,h166-3.jpg,"[[1860, 384, 1900, 410]]",[1],"['2269', '572']"
Others,48,j113-3.jpg,"[[1678, 194, 1803, 221]]",[2],"['2945', '481']"
Others,176,j156-3.jpg,"[[181, 198, 233, 233]]",[2],"['2620', '441']"
Others,62,j118-2.jpg,"[[1466, 213, 1549, 252]]",[2],"['2920', '477']"
Others,437,j7-3.jpg,"[[657, 190, 801, 208]]",[2],"['2329', '392']"
Porosity,1191,h89-3.jpg,"[[961, 151, 1012, 179], [2829, 227, 2867, 257], [2471, 201, 2533, 221]]","[2, 1, 2]","['2907', '515']"
Porosity,890,h215-2.jpg,"[[1295, 173, 1339, 204]]",[1],"['2377', '552']"
Others,336,j42-1.jpg,"[[2715, 279, 2843, 309], [634, 217, 738, 245], [253, 194, 391, 222], [429, 206, 482, 228], [549, 208, 611, 241], [865, 241, 951, 263], [1377, 268, 1639, 292], [1297, 268, 1357, 288], [2114, 289, 2195, 311]]","[2, 2, 2, 2, 2, 2, 2, 2, 2]","['2939', '456']"
Porosity,597,h125-1.jpg,"[[1104, 393, 1125, 415], [1438, 390, 1460, 412]]","[1, 1]","['2738', '520']"
Others,352,j47-2.jpg,"[[249, 162, 333, 189], [378, 163, 441, 188], [561, 153, 713, 187], [783, 167, 893, 194], [913, 160, 1041, 186], [1153, 154, 1261, 188], [1807, 176, 1973, 205], [2101, 190, 2240, 219], [2342, 208, 2434, 240], [2636, 235, 2795, 279]]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","['2943', '455']"
Porosity,1051,h45-1.jpg,"[[1426, 191, 1448, 211], [1406, 244, 1421, 263]]","[1, 1]","['2824', '433']"
Porosity,868,h208-2.jpg,"[[393, 160, 425, 184]]",[1],"['1353', '477']"
Porosity,807,h190-1.jpg,"[[2358, 336, 2379, 354]]",[1],"['2423', '455']"
Porosity,1017,h34-2.jpg,"[[1782, 134, 1807, 157]]",[1],"['2384', '392']"
Slag,1286,s30-3.jpg,"[[1293, 315, 1412, 358]]",[2],"['1561', '559']"
Porosity,883,h212-2.jpg,"[[657, 223, 681, 243]]",[1],"['2770', '481']"
Porosity,1012,h-3-3.jpg,"[[2413, 361, 2454, 402]]",[1],"['4026', '715']"
Porosity,702,h157-2.jpg,"[[436, 95, 477, 127]]",[1],"['1317', '308']"
Porosity,762,h175-2.jpg,"[[1170, 186, 1193, 211], [2655, 188, 2684, 216]]","[1, 1]","['2890', '456']"
Others,484,j91-1.jpg,"[[973, 174, 1084, 209], [1094, 173, 1302, 203], [1412, 193, 1459, 216]]","[0, 0, 2]","['2888', '444']"
Porosity,1186,h88-1.jpg,"[[710, 322, 761, 342]]",[2],"['2256', '524']"
Others,54,j115-3.jpg,"[[2074, 174, 2223, 209]]",[2],"['2940', '541']"
Porosity,798,h186-3.jpg,[],[],"['1306', '355']"
Others,286,j2-2.jpg,"[[274, 103, 312, 131], [585, 141, 675, 182]]","[1, 2]","['2898', '419']"
Porosity,669,h147-1.jpg,"[[604, 154, 625, 171]]",[1],"['1327', '381']"
Porosity,1163,h80-3.jpg,"[[321, 193, 384, 209], [869, 164, 1190, 185], [1483, 160, 1685, 179], [2072, 164, 2185, 190], [1870, 164, 2037, 183]]","[2, 2, 2, 2, 2]","['2293', '483']"
Others,341,j43-3.jpg,"[[2743, 201, 2819, 226], [2409, 192, 2603, 235], [2283, 198, 2341, 221], [2129, 185, 2245, 223], [1659, 173, 1904, 218], [1330, 175, 1446, 207], [822, 180, 1010, 223], [144, 221, 246, 252], [344, 196, 484, 223], [534, 259, 557, 272], [2841, 207, 2890, 223]]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2]","['2916', '461']"
Porosity,776,h180-1.jpg,"[[958, 337, 1002, 380]]",[1],"['2332', '668']"
Others,10,j102-3.jpg,"[[1817, 176, 1903, 202]]",[2],"['2938', '448']"
Porosity,1084,h56-1.jpg,"[[929, 219, 952, 240], [606, 166, 617, 176]]","[1, 1]","['1380', '378']"
Porosity,941,h231-1.jpg,"[[880, 231, 904, 249], [879, 164, 904, 190]]","[1, 1]","['1211', '430']"
Porosity,1033,h40-1.jpg,"[[2971, 306, 3032, 357]]",[1],"['4045', '756']"
